DUID,TIME,REGION,REASON,REASON_old
SWAN_E,2025-06-30 20:09:08,QLD1,CHANGE IN QLD GENERATION PD@2100 196MW: PD 2000 v PD 2030-SL,
W/HOE#1,2025-06-30 20:09:08,QLD1,CHANGE IN QLD GENERATION PD@2100 196MW: PD 2000 v PD 2030-SL,
W/HOE#2,2025-06-30 20:09:08,QLD1,CHANGE IN QLD GENERATION PD@2100 196MW: PD 2000 v PD 2030-SL,
W/HOE#1,2025-06-30 20:36:04,QLD1,Avoid Rough Running Band - SL,
DDPS1,2025-06-30 20:45:52,QLD1,INC QLD DEM 5PD 7593 MW > 30PD 7503 MW @ 2100 - 3gtstdb roc 3mw/min req SL,
BRAEMAR1,2025-06-30 20:57:33,QLD1,Change in price 5PD. sl,
BRAEMAR2,2025-06-30 20:57:33,QLD1,Change in price 5PD. sl,
BRAEMAR6,2025-06-30 20:58:23,QLD1,2057P FUEL MANAGEMENT: GAS CONSUMPTION LOWER THAN EXPECTED SL,
BRAEMAR2,2025-06-30 21:08:27,QLD1,Revise unit output base on ambient conditiions. sl,
BRAEMAR3,2025-06-30 21:09:23,QLD1,Revise unit output base on ambient conditiions. sl,
BRAEMAR3,2025-06-30 21:18:18,QLD1,Change in price 5PD. sl,
BRAEMAR2,2025-06-30 21:23:01,QLD1,Revise unit output base on ambient conditions. sl,
BRAEMAR2,2025-06-30 21:42:32,QLD1,Change in price 5PD. sl,
W/HOE#1,2025-06-30 22:45:43,QLD1,Unit Mode Change - Updated T-time - SL,
KAREEYA1,2025-06-30 23:11:01,QLD1,Unit Com Status - SL,
MPP_1,2025-06-30 23:12:11,QLD1,Boiler Water/Steam Limitation,
MPP_2,2025-06-30 23:12:11,QLD1,Boiler Water/Steam Limitation,
AGLSOM,2025-06-30 00:09:18,VIC1,050 Chg in unit operation~Update FSIP and ROC,
WKIEWA1,2025-06-30 03:14:31,VIC1,070 Reduced water avail~701 Pondage limitations,
MORTLK11,2025-06-30 03:44:34,VIC1,INC NSW DEM 5PD 7611 MW > 30PD 7493 MW @ 0430 SL,
MORTLK11,2025-06-30 04:25:36,VIC1,MW Redistribution SL,
MORTLK12,2025-06-30 04:25:36,VIC1,MW Redistribution SL,
WKIEWA1,2025-06-30 05:16:47,VIC1,070 Reduced water avail~701 Pondage limitations,
MORTLK11,2025-06-30 05:39:57,VIC1,INC VIC DEM 5PD 9583 MW > 30PD 9262 MW @ 0630 SL,
VPGS1,2025-06-30 05:47:04,VIC1,05:46:54 P REVISE FSIP FOR NON STANDARD START UP - SL,
VPGS3,2025-06-30 05:47:04,VIC1,05:46:54 P REVISE FSIP FOR NON STANDARD START UP - SL,
VPGS4,2025-06-30 05:47:04,VIC1,05:46:54 P REVISE FSIP FOR NON STANDARD START UP - SL,
VPGS5,2025-06-30 05:47:04,VIC1,05:46:54 P REVISE FSIP FOR NON STANDARD START UP - SL,
LNGS1,2025-06-30 06:11:31,VIC1,06:11:30 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 06:11:59,VIC1,06:11:59 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-30 06:17:32,VIC1,06:17:32 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MORTLK11,2025-06-30 06:24:30,VIC1,INC VIC DEM 5PD 6650 MW > 30PD 6294 MW @ 0700 SL,
MORTLK12,2025-06-30 06:24:30,VIC1,INC VIC DEM 5PD 6650 MW > 30PD 6294 MW @ 0700 SL,
VPGS4,2025-06-30 06:34:20,VIC1,06:34:19 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS3,2025-06-30 06:45:39,VIC1,06:45:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MURRAY,2025-06-30 06:53:27,VIC1,06:53:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS5,2025-06-30 07:15:58,VIC1,07:15:57 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-30 07:16:28,VIC1,07:16:28 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MCKAY1,2025-06-30 07:18:15,VIC1,050 Chg in AEMO PD~56 Price increase [VIC] avg $494.44 5MPD vs avg $289.91 PD PE 0800-0830,
NPS,2025-06-30 07:23:24,VIC1,Adj avail - ambient temp limit - SL,
MURRAY,2025-06-30 07:29:09,VIC1,07:25:04 A NSW 5MIN ACTUAL Price $693.64 HIGHER THAN 30MIN PD 07:30@07:02 ($993.63) - SL,
EILDON1,2025-06-30 07:49:21,VIC1,070 Reduced water avail~701 Pondage limitations,
EILDON2,2025-06-30 07:49:21,VIC1,070 Reduced water avail~701 Pondage limitations,
LNGS1,2025-06-30 08:01:16,VIC1,08:01:15 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 08:01:49,VIC1,08:01:49 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-30 08:02:35,VIC1,08:02:34 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-30 08:29:39,VIC1,08:29:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MORTLK12,2025-06-30 08:39:35,VIC1,DEC NSW Semi-scheduled 5PD 1384 MW < 30PD 1721 MW @0900 SL,
WKIEWA1,2025-06-30 09:04:42,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
MORTLK12,2025-06-30 09:14:45,VIC1,DEC NEM DEM 5PD 25669 MW < 30PD 26438 MW @1000 SL,
VPGS1,2025-06-30 09:47:30,VIC1,09:47:30 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-06-30 09:48:11,VIC1,09:48:11 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 09:48:37,VIC1,09:48:37 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-30 09:51:13,VIC1,09:46:00 A VIC 5MIN PD Price $53.15 LOWER THAN 30MIN PD 10:20@09:32 ($210.45) - SL,
VPGS4,2025-06-30 09:51:13,VIC1,09:46:00 A VIC 5MIN PD Price $53.15 LOWER THAN 30MIN PD 10:20@09:32 ($210.45) - SL,
VPGS5,2025-06-30 09:51:13,VIC1,09:46:00 A VIC 5MIN PD Price $53.15 LOWER THAN 30MIN PD 10:20@09:32 ($210.45) - SL,
VPGS4,2025-06-30 09:54:50,VIC1,09:54:49 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-30 09:55:23,VIC1,09:55:22 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-06-30 10:51:06,VIC1,Adj ramp profile - ROC=2 near max due to gas header pressure fault - SL,
MURRAY,2025-06-30 11:13:38,VIC1,11:13:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS2,2025-06-30 11:33:01,VIC1,11:32:46 P PLANT TEST RUN - SL,
MURRAY,2025-06-30 11:38:36,VIC1,11:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS1,2025-06-30 11:46:40,VIC1,11:46:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 11:56:50,VIC1,11:56:49 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS2,2025-06-30 12:08:37,VIC1,12:08:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS2,2025-06-30 12:11:56,VIC1,12:11:18 P PLANT OUTAGE - REMOVE TEST PROFILE - SL,
VPGS2,2025-06-30 12:27:18,VIC1,12:27:06 P PLANT TEST RUN - SL,
VPGS2,2025-06-30 12:44:41,VIC1,12:44:41 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-06-30 13:04:29,VIC1,13:04:28 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
WKIEWA1,2025-06-30 13:14:02,VIC1,060 Increased water avail~604 inflow chg affecting pondage levels,
MURRAY,2025-06-30 13:48:20,VIC1,13:48:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS1,2025-06-30 14:08:52,VIC1,13:51:00 A VIC 5MIN PD Price $106.30 LOWER THAN 5MIN PD 14:10@13:46 ($67.15) - SL,
LNGS2,2025-06-30 14:08:52,VIC1,13:51:00 A VIC 5MIN PD Price $106.30 LOWER THAN 5MIN PD 14:10@13:46 ($67.15) - SL,
MURRAY,2025-06-30 14:38:36,VIC1,14:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS1,2025-06-30 14:48:47,VIC1,14:21:00 A UPPTUMUT 5MIN PD DUID Dispatch 133 HIGHER THAN 5MIN PD 15:00@14:16 (488) - SL,
LNGS2,2025-06-30 14:48:47,VIC1,14:21:00 A UPPTUMUT 5MIN PD DUID Dispatch 133 HIGHER THAN 5MIN PD 15:00@14:16 (488) - SL,
MURRAY,2025-06-30 14:48:47,VIC1,14:21:00 A UPPTUMUT 5MIN PD DUID Dispatch 133 HIGHER THAN 5MIN PD 15:00@14:16 (488) - SL,
LNGS1,2025-06-30 14:56:49,VIC1,14:56:48 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-06-30 15:04:06,VIC1,15:04:05 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-30 15:28:46,VIC1,15:21:00 A VIC 5MIN PD Price $114.08 HIGHER THAN 5MIN PD 15:45@15:16 ($264.40) - SL,
VPGS4,2025-06-30 15:28:46,VIC1,15:21:00 A VIC 5MIN PD Price $114.08 HIGHER THAN 5MIN PD 15:45@15:16 ($264.40) - SL,
VPGS5,2025-06-30 15:28:46,VIC1,15:21:00 A VIC 5MIN PD Price $114.08 HIGHER THAN 5MIN PD 15:45@15:16 ($264.40) - SL,
MORTLK11,2025-06-30 15:36:47,VIC1,INC VIC DEM 5PD 6058MW > 30PD 5969MW @1600 SL,
AGLSOM,2025-06-30 15:49:57,VIC1,040 Chg in AEMO DISP~41 Demand change vs PD [SA] [$267.63],
VPGS1,2025-06-30 15:59:10,VIC1,15:59:09 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-30 15:59:33,VIC1,15:59:33 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-30 16:00:10,VIC1,16:00:10 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
AGLSOM,2025-06-30 16:00:23,VIC1,010 Unexpected/plant limits~106 Aux/Plant failure,
MURRAY,2025-06-30 16:01:58,VIC1,14:32:22 A TUMUT3 TOTAL DAILY GEN 0.4 GWH LOWER THAN 30MIN PD@14:02 (6.6) - SL,
VPGS1,2025-06-30 16:02:32,VIC1,16:02:32 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-30 16:02:54,VIC1,16:02:54 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE,
VPGS5,2025-06-30 16:03:17,VIC1,16:03:17 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-30 16:13:11,VIC1,16:13:11 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-30 16:16:22,VIC1,16:16:22 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 16:23:42,VIC1,16:23:42 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS3,2025-06-30 16:44:44,VIC1,16:44:44 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS2,2025-06-30 16:47:12,VIC1,16:47:11 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
WKIEWA1,2025-06-30 16:52:29,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
MURRAY,2025-06-30 16:53:00,VIC1,16:41:00 A VIC-NSW 5MIN PD Price Separation $17.72 LOWER THAN 5MIN PD 16:55@16:36 (-$76.90) - SL,
NPS,2025-06-30 16:58:28,VIC1,"adj bands/ROC - VIC P5 Op Demand 7,705 MW @ 5ME 17:30 VS Vic P30 Op Demand 7,349 MW @ HHE 17:30, ROC=2 due to high gas header pressure issue SL",
LOYYB1,2025-06-30 16:59:34,VIC1,Change in price 5PD. 17:15 PD price decreased from $419.73 (16:25 runtime) to $360.07 (16:30 runtime). SL,
LOYYB2,2025-06-30 16:59:34,VIC1,Change in price 5PD. 17:15 PD price decreased from $419.73 (16:25 runtime) to $360.07 (16:30 runtime). SL,
MORTLK11,2025-06-30 17:03:21,VIC1,INC VIC DEM 5PD 7612MW > 30PD 7284MW @1730 SL,
MORTLK12,2025-06-30 17:03:21,VIC1,INC VIC DEM 5PD 7612MW > 30PD 7284MW @1730 SL,
MCKAY1,2025-06-30 17:04:14,VIC1,010 Unexpected/plant limits~106 Aux/Plant failure,
MURRAY,2025-06-30 17:06:30,VIC1,17:06:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
LNGS1,2025-06-30 17:08:54,VIC1,17:08:53 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS3,2025-06-30 17:19:01,VIC1,17:19:01 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MCKAY1,2025-06-30 17:19:47,VIC1,020 Reduction in avail cap~203 plant failure,
JLB03,2025-06-30 17:19:53,VIC1,"Band Adj - VIC P5 RRP $1,090 vs $406 @ 5ME 17:50 SL",
LNGS2,2025-06-30 17:32:44,VIC1,17:32:43 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
JLA03,2025-06-30 17:34:00,VIC1,"Band Adj - VIC P5 RRP $1,055 vs $406 @ 5ME 18:15 SL",
LNGS1,2025-06-30 17:43:14,VIC1,17:43:14 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MCKAY1,2025-06-30 17:43:26,VIC1,030 Increase in avail cap~301 plant limit lifted,
LOYYB1,2025-06-30 17:54:50,VIC1,Change in price 5PD. 18:15 PD price decreased from $1055.15 (17:35 runtime) to $490.24 (17:40 runtime). SL,
LOYYB2,2025-06-30 17:54:50,VIC1,Change in price 5PD. 18:15 PD price decreased from $1055.15 (17:35 runtime) to $490.24 (17:40 runtime). SL,
JLA03,2025-06-30 18:39:26,VIC1,Band Adj - VIC P30 RRP $258 vs $275 @ HHE 19:30 SL,
JLB03,2025-06-30 18:39:26,VIC1,Band Adj - VIC P30 RRP $258 vs $275 @ HHE 19:30 SL,
LNGS1,2025-06-30 19:08:41,VIC1,19:08:41 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 19:09:08,VIC1,19:09:08 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-30 19:09:41,VIC1,19:09:41 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-30 19:10:15,VIC1,19:10:15 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
AGLSOM,2025-06-30 19:11:57,VIC1,010 Unexpected/plant limits~106 Aux/Plant failure,
EILDON1,2025-06-30 19:32:37,VIC1,010 Unexpected/plant limits~111 pondage limitations,
LOYYB2,2025-06-30 19:38:03,VIC1,Update: Avail for Current Ambient Temp & FCAS to reflect change. sl,
MORTLK11,2025-06-30 19:45:20,VIC1,INC QLD DEM 5PD 7823 MW > 30PD 7724 MW @ 2030 SL,
MORTLK12,2025-06-30 20:01:45,VIC1,Constraint management - F_T++NIL_ML_L6 SL,
LNGS1,2025-06-30 20:09:14,VIC1,20:09:12 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 20:09:38,VIC1,20:09:37 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-30 21:03:04,VIC1,21:03:04 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS2,2025-06-30 21:15:59,VIC1,21:15:58 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-06-30 21:48:39,VIC1,Band Adj - VIC P30 RRP $196 vs $174 @ HHE 22:30 SL,
NPS,2025-06-30 22:03:50,VIC1,"adj ROCdue to high gas header pressure issue, ROC=2 due to high gas header pressure issue SL",
MURRAY,2025-06-30 22:29:59,VIC1,21:03:00 A NSW 30MIN PD Price $83.46 LOWER THAN 30MIN PD 22:30@20:33 ($175.13) - SL,
VPGS1,2025-06-30 22:29:59,VIC1,21:03:00 A NSW 30MIN PD Price $83.46 LOWER THAN 30MIN PD 22:30@20:33 ($175.13) - SL,
VPGS2,2025-06-30 22:29:59,VIC1,21:03:00 A NSW 30MIN PD Price $83.46 LOWER THAN 30MIN PD 22:30@20:33 ($175.13) - SL,
VPGS3,2025-06-30 22:29:59,VIC1,21:03:00 A NSW 30MIN PD Price $83.46 LOWER THAN 30MIN PD 22:30@20:33 ($175.13) - SL,
VPGS4,2025-06-30 22:29:59,VIC1,21:03:00 A NSW 30MIN PD Price $83.46 LOWER THAN 30MIN PD 22:30@20:33 ($175.13) - SL,
VPGS5,2025-06-30 22:29:59,VIC1,21:03:00 A NSW 30MIN PD Price $83.46 LOWER THAN 30MIN PD 22:30@20:33 ($175.13) - SL,
WKIEWA1,2025-06-30 22:29:59,VIC1,070 Reduced water avail~701 Pondage limitations,
WKIEWA1,2025-06-30 22:48:08,VIC1,070 Reduced water avail~701 Pondage limitations,
MURRAY,2025-06-30 22:51:31,VIC1,22:51:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
LNGS1,2025-06-30 23:02:25,VIC1,23:02:25 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-30 23:02:57,VIC1,23:02:57 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-06-30 23:34:52,VIC1,Band Adj - VIC P5 RRP $124 @ 5ME 00:00 vs VIC P30 RRP $138 @ HHE 00:00 SL,
LADBROK1,2025-06-30 06:10:57,SA1,INC SA DEM 5PD 1730 MW > 30PD 1661 MW @ 0700 SL,
QPS1,2025-06-30 06:10:57,SA1,INC SA DEM 5PD 1730 MW > 30PD 1661 MW @ 0700 SL,
QPS3,2025-06-30 06:10:57,SA1,INC SA DEM 5PD 1730 MW > 30PD 1661 MW @ 0700 SL,
QPS5,2025-06-30 06:10:57,SA1,INC SA DEM 5PD 1730 MW > 30PD 1661 MW @ 0700 SL,
AGLHAL,2025-06-30 06:16:37,SA1,Adj bands - SA 0700 P30 et al $171 @ 0630 vs $243 @ 0600 - SL,
AGLHAL,2025-06-30 08:09:05,SA1,Adj bands - SA 0850 P5 et al $389 @ 0810 vs P30 $299 - SL,
BARKIPS1,2025-06-30 08:26:02,SA1,030 Increase in avail cap~301 plant limit lifted,
AGLHAL,2025-06-30 08:52:33,SA1,Adj bands - SA 1100 P30 et al $983 @ 0900 vs $299 @ 0830 - SL,
QPS3,2025-06-30 09:49:16,SA1,Change in avail - lube oil maintenance SL,
QPS5,2025-06-30 10:34:24,SA1,Change in avail - bleed valve issue SL,
QPS5,2025-06-30 11:03:52,SA1,Change in avail - bleed valve outage complete SL,
AGLHAL,2025-06-30 11:13:38,SA1,Adj bands - SA 1330 P30 et al Net IC -231MW @ 1130 vs 32MW @ 1030 - SL,
LADBROK1,2025-06-30 11:16:07,SA1,Start notice required SL,
BARKIPS1,2025-06-30 11:24:19,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] [$193.98],
BARKIPS1,2025-06-30 11:34:24,SA1,050 Chg in AEMO PD~50 PD availablegen change [mainland] avg -172MW PE 1700-2000 PD 1001-1101,
TORRB2,2025-06-30 11:34:24,SA1,050 Chg in AEMO PD~50 PD availablegen change [mainland] avg -172MW PE 1700-2000 PD 1001-1101,
TORRB3,2025-06-30 11:34:24,SA1,050 Chg in AEMO PD~50 PD availablegen change [mainland] avg -172MW PE 1700-2000 PD 1001-1101,
OSB-AG,2025-06-30 11:37:48,SA1,INC VIC DEM 5PD 5403 MW > 30PD 5312MW @1200 SL,
TORRB2,2025-06-30 11:38:27,SA1,010 Unexpected/plant limits~106 Aux/Plant failure,
TORRB3,2025-06-30 11:38:27,SA1,010 Unexpected/plant limits~106 Aux/Plant failure,
TORRB2,2025-06-30 11:46:18,SA1,030 Increase in avail cap~301 plant limit lifted,
TORRB3,2025-06-30 11:46:18,SA1,030 Increase in avail cap~301 plant limit lifted,
AGLHAL,2025-06-30 11:54:24,SA1,Adj bands - SA 1900 P30 et al $370 @ 1200 vs $1k @ 1030 - SL,
AGLHAL,2025-06-30 11:54:28,SA1,Adj bands - SA 1900 P30 et al $370 @ 1200 vs $1k @ 1030 - SL,
AGLHAL,2025-06-30 11:54:32,SA1,Adj bands - SA 1900 P30 et al $370 @ 1200 vs $1k @ 1030 - SL,
AGLHAL,2025-06-30 11:56:21,SA1,"Unknown submission failure - resubmit previous bid ""11:30:00~A~Adj bands - SA 1900 P30 et al $370 @ 1200 vs $1k @ 1030 - SL"" - SL",
AGLHAL,2025-06-30 12:16:27,SA1,Adj bands - SA 1300 P30 $149 @ 1230 vs $226 @ 1100 - SL,
TORRB2,2025-06-30 12:20:31,SA1,050 Chg in AEMO PD~51 PD MWflow change [VIC-SA] avg 108MW PE 1800-1900 PD 1131-1201,
TORRB3,2025-06-30 12:20:31,SA1,050 Chg in AEMO PD~51 PD MWflow change [VIC-SA] avg 108MW PE 1800-1900 PD 1131-1201,
AGLHAL,2025-06-30 12:27:43,SA1,Adj bands - SA 1315 P5 $99 @ 1225 vs P30 $140 - SL,
QPS5,2025-06-30 12:33:00,SA1,Start notice required SL,
QPS3,2025-06-30 13:05:42,SA1,Change in avail - bleed valve suppy solenoid outage complete SL,
QPS5,2025-06-30 13:05:46,SA1,Reset unit fast start profile SL,
AGLHAL,2025-06-30 13:28:44,SA1,Adj bands - SA 1800 P30 et al $1.2k @ 1330 vs $299 @ 1130 - SL,
LADBROK1,2025-06-30 13:39:53,SA1,Reset unit fast start profile SL,
BARKIPS1,2025-06-30 13:42:24,SA1,020 Reduction in avail cap~203 plant failure,
AGLHAL,2025-06-30 14:43:52,SA1,Adj bands - SA 1600 P30 et al $93 @ 1500 vs $224 @ 1330 - SL,
LADBROK1,2025-06-30 15:27:43,SA1,Constraint management - F_S++SETB_L6 SL,
QPS1,2025-06-30 15:27:43,SA1,Constraint management - F_S++SETB_L6 SL,
QPS3,2025-06-30 15:27:43,SA1,Constraint management - F_S++SETB_L6 SL,
QPS5,2025-06-30 15:27:43,SA1,Constraint management - F_S++SETB_L6 SL,
AGLHAL,2025-06-30 15:42:37,SA1,Adj bands - SA 1700 P30 $138 @ 1600 vs $299 @ 1500 - SL,
LADBROK1,2025-06-30 15:53:00,SA1,MW Redistribution from OSB-AG SL,
QPS1,2025-06-30 15:53:00,SA1,MW Redistribution from OSB-AG SL,
QPS3,2025-06-30 15:53:00,SA1,MW Redistribution from OSB-AG SL,
QPS5,2025-06-30 15:53:00,SA1,MW Redistribution from OSB-AG SL,
OSB-AG,2025-06-30 15:53:19,SA1,Change in avail - unit trip SL,
BARKIPS1,2025-06-30 16:04:48,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] [$220.29],
AGLHAL,2025-06-30 16:28:07,SA1,Band Adj - SA P5 RRP $397 @ 5ME 17:00 vs SA P30 RRP $170 @ HHE 17:00 SL,
OSB-AG,2025-06-30 16:32:32,SA1,Change in avail - Unit trip - outage extended SL,
OSB-AG,2025-06-30 16:44:55,SA1,Change in avail - Unit trip - RTS profile revised SL,
TORRB2,2025-06-30 16:52:57,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] [$3850.32] for PE 1750,
TORRB3,2025-06-30 16:52:57,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] [$3850.32] for PE 1750,
OSB-AG,2025-06-30 17:45:10,SA1,Change in avail - RTS profile revised SL,
AGLHAL,2025-06-30 18:20:48,SA1,Band Adj - SA P5 RRP $391 @ 5ME 18:30 VS SA P30 RRP $315 @ HHE 18:30 SL,
AGLHAL,2025-06-30 18:34:58,SA1,Band Adj - SA P30 RRP $170 vs $287 @ HHE 23:30,
OSB-AG,2025-06-30 18:36:40,SA1,Change in avail - RTS profile revised SL,
AGLHAL,2025-06-30 18:42:43,SA1,Adj FSIP due to plant operational requirements SL,
OSB-AG,2025-06-30 19:13:11,SA1,Change in avail - Unit RTS complete SL,
AGLHAL,2025-06-30 19:33:39,SA1,Adj avail/bands due to ambient conditions SL,
AGLHAL,2025-06-30 19:46:00,SA1,"Band Adj - SA P30 RRP $1,001 vs $380 @ HHE 05:30",
BARKIPS1,2025-06-30 19:56:54,SA1,050 Chg in AEMO PD~55 PD 1901 price change [sa] [$+77 pe 0031],
TORRB2,2025-06-30 19:56:54,SA1,050 Chg in AEMO PD~55 PD 1901 price change [sa] [$+77 pe 0031],
TORRB3,2025-06-30 19:56:54,SA1,050 Chg in AEMO PD~55 PD 1901 price change [sa] [$+77 pe 0031],
AGLHAL,2025-06-30 20:40:59,SA1,Band Adj - SA P30 RRP $299 vs $203 @ HHE 22:30 SL,
AGLHAL,2025-06-30 21:19:51,SA1,"Band Adj - SA P30 RRP $595 vs $1,001 @ HHE 05:30",
PPCCGT,2025-06-30 21:19:55,SA1,Constraint Management: V::S_SETB_TBSE_2-SL,
AGLHAL,2025-06-30 22:03:50,SA1,"adj ROCdue to high gas header pressure issue, ROC=2 due to high gas header pressure issue SL",
TORRB2,2025-06-30 22:26:59,SA1,040 Chg in AEMO DISP~45 Price change vs PD [sa] [$160.56 disp v pe 2230 $181.00],
TORRB3,2025-06-30 22:26:59,SA1,040 Chg in AEMO DISP~45 Price change vs PD [sa] [$160.56 disp v pe 2230 $181.00],
AGLHAL,2025-06-30 22:38:11,SA1,adj avail/bands due to GT3-2 trip SL,
AGLHAL,2025-06-30 23:55:45,SA1,Band Adj - SA P5 RRP $186 @ 5ME 00:30 vs SA P30 RRP $300 @ HHE 00:30 SL,
